k1,k2,epsilon,MAE
1.2663801734674021e-06,2.571913809059347e-06,8.0,0.045774528956001745
1.2663801734674021e-06,2.571913809059347e-06,9.0,0.045774528956001745
1.2663801734674021e-06,2.571913809059347e-06,10.0,0.045774528956001745
1.2663801734674021e-06,3.257020655659783e-06,1.0,0.045774407573332405
1.2663801734674021e-06,3.257020655659783e-06,2.0,0.04577452564761717
1.2663801734674021e-06,3.257020655659783e-06,3.0,0.045774528859806464
1.2663801734674021e-06,3.257020655659783e-06,4.0,0.04577452895309137
1.2663801734674021e-06,3.257020655659783e-06,5.0,0.04577452895591119
1.2663801734674021e-06,3.257020655659783e-06,6.0,0.0457745289559988
1.2663801734674021e-06,3.257020655659783e-06,7.0,0.045774528956001655
1.2663801734674021e-06,3.257020655659783e-06,8.0,0.045774528956001745
1.2663801734674021e-06,3.257020655659783e-06,9.0,0.045774528956001745
1.2663801734674021e-06,3.257020655659783e-06,10.0,0.045774528956001745
1.2663801734674021e-06,4.124626382901348e-06,1.0,0.04577437521488233
1.2663801734674021e-06,4.124626382901348e-06,2.0,0.04577452476631212
1.2663801734674021e-06,4.124626382901348e-06,3.0,0.045774528834180664
1.2663801734674021e-06,4.124626382901348e-06,4.0,0.045774528952315804
1.2663801734674021e-06,4.124626382901348e-06,5.0,0.045774528955887364
1.2663801734674021e-06,4.124626382901348e-06,6.0,0.04577452895599786
1.2663801734674021e-06,4.124626382901348e-06,7.0,0.0457745289560016
1.2663801734674021e-06,4.124626382901348e-06,8.0,0.045774528956001745
1.2663801734674021e-06,4.124626382901348e-06,9.0,0.045774528956001745
1.2663801734674021e-06,4.124626382901348e-06,10.0,0.045774528956001745
1.2663801734674021e-06,5.223345074266844e-06,1.0,0.045774334221976666
1.2663801734674021e-06,5.223345074266844e-06,2.0,0.045774523650235766
1.2663801734674021e-06,5.223345074266844e-06,3.0,0.045774528801729324
