A,B,MAE,ks,xs,kw
3.6357142857142854e-05,1.0,0.006683661060729806,78.78571428571428,0.8571428571428571,4.0
4.342857142857143e-05,1.0,0.006684148976505791,100.0,0.8571428571428571,4.571428571428571
5.757142857142857e-05,2.357142857142857,0.006686171853801296,92.92857142857143,0.7857142857142857,5.142857142857142
3.6357142857142854e-05,2.357142857142857,0.006686457257005502,64.64285714285714,0.7857142857142857,4.0
4.342857142857143e-05,1.0,0.006686873473460889,43.42857142857143,0.7857142857142857,5.7142857142857135
4.342857142857143e-05,2.357142857142857,0.0066875802812312365,64.64285714285714,0.7857142857142857,5.142857142857142
2.9285714285714288e-05,1.0,0.006689094280599323,100.0,0.7857142857142857,7.428571428571428
4.342857142857143e-05,2.357142857142857,0.006689154961097898,92.92857142857143,0.7857142857142857,4.0
6.464285714285715e-05,2.357142857142857,0.006689808522591417,100.0,0.8571428571428571,3.4285714285714284
3.6357142857142854e-05,1.0,0.006690714308438914,50.5,0.7857142857142857,5.142857142857142
6.464285714285715e-05,1.0,0.00669099339176891,92.92857142857143,0.8571428571428571,4.0
2.2214285714285717e-05,1.0,0.006693417854551745,50.5,0.7857142857142857,5.7142857142857135
5.05e-05,2.357142857142857,0.006694549276059414,85.85714285714286,0.7857142857142857,4.0
5.757142857142857e-05,3.7142857142857144,0.006694602764271337,71.71428571428571,0.7857142857142857,3.4285714285714284
2.2214285714285717e-05,1.0,0.0066965346050712445,57.57142857142857,0.7857142857142857,6.857142857142857
5.757142857142857e-05,2.357142857142857,0.006697157247240862,100.0,0.8571428571428571,3.4285714285714284
4.342857142857143e-05,1.0,0.006697503251280876,36.357142857142854,0.7857142857142857,6.285714285714286
2.2214285714285717e-05,1.0,0.00669987731022412,100.0,0.7857142857142857,6.285714285714286
5.757142857142857e-05,2.357142857142857,0.006700243135226452,85.85714285714286,0.7857142857142857,4.571428571428571
6.464285714285715e-05,1.0,0.006704331639567076,85.85714285714286,0.8571428571428571,4.0
2.9285714285714288e-05,1.0,0.006704977623662109,92.92857142857143,0.7857142857142857,7.428571428571428
2.2214285714285717e-05,1.0,0.006705043068023203,100.0,0.7857142857142857,7.428571428571428
5.05e-05,3.7142857142857144,0.006705607157703528,85.85714285714286,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.006708343260697561,100.0,0.7857142857142857,5.7142857142857135
5.757142857142857e-05,2.357142857142857,0.006708932565495732,43.42857142857143,0.7857142857142857,4.0
5.757142857142857e-05,1.0,0.006711169367347167,100.0,0.8571428571428571,4.571428571428571
3.6357142857142854e-05,2.357142857142857,0.00671124471115662,50.5,0.7857142857142857,4.571428571428571
3.6357142857142854e-05,1.0,0.0067118530698015485,100.0,0.7857142857142857,6.285714285714286
5.05e-05,1.0,0.0067120228236816955,64.64285714285714,0.8571428571428571,4.0
5.757142857142857e-05,2.357142857142857,0.006712732069438718,100.0,0.7857142857142857,5.142857142857142
4.342857142857143e-05,2.357142857142857,0.0067131904417498086,100.0,0.7857142857142857,4.0
5.757142857142857e-05,2.357142857142857,0.0067148467723333275,29.285714285714285,0.7857142857142857,4.0
5.05e-05,1.0,0.006717342489425121,92.92857142857143,0.8571428571428571,4.571428571428571
5.05e-05,3.7142857142857144,0.0067175619753097994,78.78571428571428,0.7857142857142857,3.4285714285714284
6.464285714285715e-05,3.7142857142857144,0.006719721929891939,43.42857142857143,0.7857142857142857,3.4285714285714284
3.6357142857142854e-05,1.0,0.006719778563882903,85.85714285714286,0.7857142857142857,5.7142857142857135
4.342857142857143e-05,1.0,0.0067203720024672595,92.92857142857143,0.8571428571428571,4.571428571428571
3.6357142857142854e-05,2.357142857142857,0.006721011467103186,71.71428571428571,0.7857142857142857,4.0
5.05e-05,2.357142857142857,0.006721597064963819,43.42857142857143,0.7857142857142857,5.142857142857142
4.342857142857143e-05,2.357142857142857,0.00672189748922723,36.357142857142854,0.7857142857142857,4.571428571428571
6.464285714285715e-05,1.0,0.006722056075407326,78.78571428571428,0.8571428571428571,4.0
4.342857142857143e-05,1.0,0.006722283811299179,64.64285714285714,0.8571428571428571,4.0
2.9285714285714288e-05,1.0,0.006724275733139137,85.85714285714286,0.7857142857142857,7.428571428571428
2.2214285714285717e-05,1.0,0.006724336183479976,43.42857142857143,0.7857142857142857,6.285714285714286
5.757142857142857e-05,2.357142857142857,0.006724955465329935,92.92857142857143,0.7857142857142857,5.7142857142857135
5.757142857142857e-05,3.7142857142857144,0.006725693315328093,78.78571428571428,0.7857142857142857,3.4285714285714284
2.2214285714285717e-05,1.0,0.006725960184234672,92.92857142857143,0.7857142857142857,7.428571428571428
6.464285714285715e-05,2.357142857142857,0.006726777616444396,92.92857142857143,0.8571428571428571,3.4285714285714284
5.05e-05,2.357142857142857,0.00672760991590447,92.92857142857143,0.7857142857142857,4.0
2.2214285714285717e-05,1.0,0.0067291094265218235,36.357142857142854,0.7857142857142857,5.7142857142857135
5.757142857142857e-05,2.357142857142857,0.006730139904600213,92.92857142857143,0.7857142857142857,4.571428571428571
5.05e-05,3.7142857142857144,0.006732115530949276,92.92857142857143,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.006732386506986954,92.92857142857143,0.8571428571428571,3.4285714285714284
3.6357142857142854e-05,1.0,0.006733612367471406,29.285714285714285,0.7857142857142857,4.571428571428571
2.9285714285714288e-05,1.0,0.0067343371837812,64.64285714285714,0.7857142857142857,5.142857142857142
2.2214285714285717e-05,1.0,0.006735382189752806,57.57142857142857,0.7857142857142857,5.7142857142857135
4.342857142857143e-05,1.0,0.00673676963094052,50.5,0.7857142857142857,6.857142857142857
4.342857142857143e-05,1.0,0.0067372850816305365,50.5,0.7857142857142857,6.285714285714286
3.6357142857142854e-05,1.0,0.006737347765409391,71.71428571428571,0.8571428571428571,4.0
5.05e-05,3.7142857142857144,0.006739343110041115,71.71428571428571,0.7857142857142857,3.4285714285714284
