A,B,MAE
0.0012328467394420659,7.612244897959184,0.011788203950052794
0.0003511191734215131,5.959183673469388,0.011794750327849976
0.0037649358067924675,8.53061224489796,0.01179530426246934
1.873817422860383e-05,4.3061224489795915,0.011795996418959589
3.5111917342151275e-06,3.0204081632653064,0.011797009159814895
0.0006135907273413176,7.061224489795919,0.011801989620787703
0.017475284000076828,9.816326530612246,0.011802646229374427
1.3219411484660288e-06,2.2857142857142856,0.011805262291645338
3.7649358067924715e-05,4.857142857142858,0.011806011945663242
0.0003053855508833416,6.510204081632653,0.01181023190793774
7.56463327554629e-05,5.408163265306123,0.011811899828261812
2.0092330025650458e-06,1.5510204081632653,0.01181311638511611
0.0001519911082952933,5.959183673469388,0.011813409381400072
7.0548023107186455e-06,3.5714285714285716,0.011815442013544028
0.001873817422860385,7.979591836734694,0.011818032970214665
0.017475284000076828,9.26530612244898,0.011818127515158441
0.00572236765935022,8.89795918367347,0.01181887649319408
2.656087782946684e-06,2.836734693877551,0.01182757870128293
1.4174741629268048e-05,4.122448979591837,0.011830336820863582
1e-06,2.1020408163265305,0.011833603839124254
0.0009326033468832199,7.428571428571429,0.011834472577349774
2.1544346900318867e-05,3.5714285714285716,0.011834883236121705
0.008697490026177835,9.26530612244898,0.011839168735159309
2.8480358684358048e-05,4.673469387755102,0.011841542973894035
0.002848035868435802,8.346938775510203,0.011844434028986961
0.0004641588833612782,6.877551020408164,0.011845309955461769
1.3219411484660288e-06,1.183673469387755,0.011845333065964966
5.336699231206313e-06,3.3877551020408165,0.011846643883393616
5.72236765935022e-05,5.224489795918368,0.01184888465611938
0.00023101297000831605,6.326530612244898,0.011851064755631541
0.00011497569953977356,5.775510204081633,0.01185214604460914
2.0092330025650458e-06,2.6530612244897958,0.011856294852777399
0.013219411484660288,9.63265306122449,0.01185634095265882
1.072267222010323e-05,3.938775510204082,0.011862352549578223
0.00023101297000831605,5.591836734693878,0.01186346979228533
0.0014174741629268048,7.795918367346939,0.011863505334269261
0.004328761281083062,8.714285714285715,0.011867615784504524
0.0024770763559917113,7.612244897959184,0.011868900781352104
0.02009233002565046,10.0,0.011870522476893231
2.1544346900318867e-05,4.4897959183673475,0.011874579871261257
4.037017258596558e-06,3.2040816326530615,0.01187588147204359
0.0007054802310718645,7.244897959183674,0.011876877334381516
1.4174741629268048e-05,3.2040816326530615,0.011879984181281717
4.328761281083062e-05,5.040816326530613,0.01188317827167481
1.519911082952933e-06,2.4693877551020407,0.011883328900403533
0.0003511191734215131,6.6938775510204085,0.011885130193401667
0.006579332246575682,9.081632653061225,0.01188777201643473
8.697490026177834e-05,5.591836734693878,0.011887963418033689
0.00017475284000076848,6.142857142857143,0.011888708575407659
0.0021544346900318843,8.16326530612245,0.01188931626446223
8.111308307896873e-06,3.7551020408163267,0.011892275395823843
3.0538555088334123e-06,3.0204081632653064,0.011903338108811196
0.01,9.448979591836736,0.011905054200353959
0.0010722672220103231,7.612244897959184,0.011905176725583994
1.6297508346206434e-05,4.3061224489795915,0.011905376854634223
1.1497569953977357e-06,2.2857142857142856,0.011908830399655016
0.0032745491628777285,8.53061224489796,0.011912113430790563
3.274549162877732e-05,4.857142857142858,0.011915058995072322
0.0005336699231206312,7.061224489795919,0.01191585379697004
0.01519911082952933,9.816326530612246,0.011919597005999061
6.1359072734131755e-06,3.5714285714285716,0.011920306619829813
9.3260334688322e-06,2.836734693877551,0.011920314343394457
6.579332246575683e-05,5.408163265306123,0.0119211683107048
0.00026560877829466864,6.510204081632653,0.01192183700126663
0.00013219411484660288,5.959183673469388,0.011923508217012343
0.0001519911082952933,5.224489795918368,0.011925168521852042
2.310129700083158e-06,2.836734693877551,0.011929176731520672
0.001629750834620645,7.979591836734694,0.01193043066441397
0.004977023564332114,8.89795918367347,0.011932089260951437
1.2328467394420658e-05,4.122448979591837,0.01193415125793108
0.0008111308307896872,7.428571428571429,0.011943468444557685
2.477076355991714e-05,4.673469387755102,0.011944768442497991
4.641588833612782e-06,3.3877551020408165,0.01194662047771253
0.007564633275546291,9.26530612244898,0.011949390481778682
0.0004037017258596554,6.877551020408164,0.011951772644655318
4.977023564332114e-05,5.224489795918368,0.011952026481946158
0.0024770763559917113,8.346938775510203,0.01195284728733583
1.747528400007683e-06,2.6530612244897958,0.011953538898589513
0.0001,5.775510204081633,0.0119557593851904
0.00020092330025650479,6.326530612244898,0.01195576069566387
6.1359072734131755e-06,2.4693877551020407,0.011956305083950524
9.3260334688322e-06,3.938775510204082,0.0119610943014548
0.011497569953977356,9.63265306122449,0.011964156435868623
0.0012328467394420659,7.795918367346939,0.011968190428312412
3.5111917342151275e-06,3.2040816326530615,0.011971370454892683
1.873817422860383e-05,4.4897959183673475,0.011972514549132974
0.0037649358067924675,8.714285714285715,0.011972606528446778
0.001629750834620645,7.244897959183674,0.011974476616082119
0.017475284000076828,10.0,0.011976510102830296
1.3219411484660288e-06,2.4693877551020407,0.01197654982441371
0.0006135907273413176,7.244897959183674,0.011978739848950643
0.0001,4.857142857142858,0.011980756256920352
3.7649358067924715e-05,5.040816326530613,0.011980768763608356
0.0003053855508833416,6.6938775510204085,0.011984952914822506
